Id_Reference,Nom_Intersection,Date,Periode,Heure,Minute,NBLT,NBT,NBRT,SBLT,SBT,SBRT,EBLT,EBT,EBRT,WBLT,WBT,WBRT,Approche_Nord,Approche_Sud,Approche_Est,Approche_Ouest,Bus,Circulation
10008,Crémazie / Papineau inter. Nord-Est,2022-07-13,23:00:00,23,0,132,0,0,0,0,0,0,0,0,0,83,115,0,0,0,0,100_460,330
10008,Crémazie / Papineau inter. Nord-Est,2022-07-13,23:15:00,23,15,119,0,0,0,0,0,0,0,0,0,65,86,0,0,0,0,100_460,270
10008,Crémazie / Papineau inter. Nord-Est,2022-07-13,23:30:00,23,30,111,0,0,0,0,0,0,0,0,0,35,66,0,0,0,0,100_460,212
10008,Crémazie / Papineau inter. Nord-Est,2022-07-13,23:45:00,23,45,84,0,0,0,0,0,0,0,0,0,26,49,0,0,0,0,100_460,159
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,00:00:00,0,0,0,0,0,0,0,1,0,0,0,5,150,0,0,0,0,0,100_460,156
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,00:15:00,0,15,0,0,0,0,1,0,0,0,0,6,257,0,0,0,0,0,100_460,264
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,00:30:00,0,30,0,0,0,0,0,1,0,0,0,2,174,0,0,0,0,0,100_460,177
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,00:45:00,0,45,0,0,0,0,0,0,0,0,0,4,178,0,0,0,0,0,100_460,182
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,01:00:00,1,0,0,0,0,0,3,0,0,0,0,6,151,0,0,0,0,0,100_460,160
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,01:15:00,1,15,0,0,0,0,0,0,0,0,0,6,126,0,0,0,0,0,100_460,132
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,01:30:00,1,30,0,0,0,0,1,0,0,0,0,3,130,0,0,0,0,0,100_460,134
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,01:45:00,1,45,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,100_460,81
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,02:00:00,2,0,0,0,0,0,1,0,0,0,0,0,101,0,0,0,0,0,100_460,102
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,02:15:00,2,15,0,0,0,0,0,0,0,0,0,1,73,0,0,0,0,0,100_460,74
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,02:30:00,2,30,0,0,0,0,0,0,0,0,0,3,80,0,0,0,0,0,100_460,83
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,02:45:00,2,45,0,0,0,0,1,0,0,0,0,3,79,0,0,0,0,0,100_460,83
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,03:00:00,3,0,0,0,0,0,2,0,0,0,0,3,81,0,0,0,0,0,100_460,86
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,03:15:00,3,15,0,0,0,0,2,0,0,0,0,3,96,0,0,0,0,0,100_460,101
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,03:30:00,3,30,0,0,0,0,7,1,1,0,0,0,123,0,0,0,0,0,100_460,132
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,03:45:00,3,45,0,0,0,0,2,0,0,0,0,3,116,0,0,0,0,0,100_460,121
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,04:00:00,4,0,0,0,0,0,3,0,0,0,0,1,98,0,0,0,0,0,100_460,102
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,04:15:00,4,15,0,0,0,0,1,0,0,0,0,2,88,0,0,0,0,0,100_460,91
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,04:30:00,4,30,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,100_460,28
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,04:45:00,4,45,0,0,0,0,1,0,0,0,0,4,27,0,0,0,0,0,100_460,32
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,05:00:00,5,0,0,0,0,0,2,0,0,0,0,1,40,0,0,0,0,0,100_460,43
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,05:15:00,5,15,0,0,0,0,1,1,0,0,0,7,63,0,0,0,0,0,100_460,72
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,05:30:00,5,30,0,0,0,0,3,1,0,0,0,16,76,0,0,0,0,0,100_460,96
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,05:45:00,5,45,0,0,0,0,2,3,0,0,0,16,170,0,0,0,0,0,100_460,191
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,06:00:00,6,0,0,0,0,0,3,1,0,0,0,16,247,0,0,0,0,0,100_460,267
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,06:15:00,6,15,0,0,0,0,5,3,0,0,0,11,321,0,0,0,0,0,100_460,340
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,06:30:00,6,30,0,0,0,0,8,1,0,0,0,28,290,0,0,0,0,0,100_460,327
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,06:45:00,6,45,0,0,0,0,9,2,0,0,0,28,300,0,0,0,0,0,100_460,339
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,07:00:00,7,0,0,0,0,0,10,1,0,0,0,43,226,0,0,0,0,0,100_460,280
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,07:15:00,7,15,0,0,0,0,10,2,0,0,0,21,241,0,0,0,0,0,100_460,274
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,07:30:00,7,30,0,0,0,0,12,1,0,0,0,36,303,0,0,0,0,0,100_460,352
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,07:45:00,7,45,0,0,0,0,12,1,0,0,0,33,312,0,0,0,0,0,100_460,358
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,08:00:00,8,0,0,0,0,0,10,3,0,0,0,36,262,0,0,0,0,0,100_460,311
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,08:15:00,8,15,0,0,0,0,13,5,0,0,0,47,267,0,0,0,0,0,100_460,332
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,08:30:00,8,30,0,0,0,0,13,2,0,0,0,40,260,0,0,0,0,0,100_460,315
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,08:45:00,8,45,0,0,0,0,21,5,0,0,0,40,247,0,0,0,0,0,100_460,313
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,09:00:00,9,0,0,0,0,0,13,6,0,0,0,32,233,0,0,0,0,0,100_460,284
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,09:15:00,9,15,0,0,0,0,26,9,0,0,0,26,190,0,0,0,0,0,100_460,251
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,09:30:00,9,30,0,0,0,0,23,3,0,0,0,38,215,0,0,0,0,0,100_460,279
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,09:45:00,9,45,0,0,0,0,23,9,0,0,0,44,188,0,0,0,0,0,100_460,264
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,10:00:00,10,0,0,0,0,0,25,11,0,0,0,53,177,0,0,0,0,0,100_460,266
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,10:15:00,10,15,0,0,0,0,34,6,0,0,0,36,122,0,0,0,0,0,100_460,198
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,10:30:00,10,30,0,0,0,0,31,11,0,0,0,32,148,0,0,0,0,0,100_460,222
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,10:45:00,10,45,0,0,0,0,27,7,0,0,0,33,157,0,0,0,0,0,100_460,224
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,11:00:00,11,0,0,0,0,0,41,6,0,0,0,38,138,0,0,0,0,0,100_460,223
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,11:15:00,11,15,0,0,0,0,25,7,0,0,0,27,145,0,0,0,0,0,100_460,204
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,11:30:00,11,30,0,0,0,0,21,9,0,0,0,29,167,0,0,0,0,0,100_460,226
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,11:45:00,11,45,0,0,0,0,42,10,0,0,0,46,205,0,0,0,0,0,100_460,303
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,12:00:00,12,0,0,0,0,0,29,12,0,0,0,30,186,0,0,0,0,0,100_460,257
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,12:15:00,12,15,0,0,0,0,23,8,0,0,0,37,179,0,0,0,0,0,100_460,247
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,12:30:00,12,30,0,0,0,0,24,8,0,0,0,40,157,0,0,0,0,0,100_460,229
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,12:45:00,12,45,0,0,0,0,36,9,0,0,0,36,170,0,0,0,0,0,100_460,251
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,13:00:00,13,0,0,0,0,0,32,6,0,0,0,30,192,0,0,0,0,0,100_460,260
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,13:15:00,13,15,0,0,0,0,31,5,0,0,0,37,147,0,0,0,0,0,100_460,220
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,13:30:00,13,30,0,0,0,0,24,2,0,0,0,40,151,0,0,0,0,0,100_460,217
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,13:45:00,13,45,0,0,0,0,31,12,0,0,0,45,133,0,0,0,0,0,100_460,221
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,14:00:00,14,0,0,0,0,0,32,16,0,0,0,40,125,0,0,0,0,0,100_460,213
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,14:15:00,14,15,0,0,0,0,30,6,0,0,0,44,176,0,0,0,0,0,100_460,256
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,14:30:00,14,30,0,0,0,0,28,9,0,0,0,45,241,0,0,0,0,0,100_460,323
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,14:45:00,14,45,0,0,0,0,35,8,0,0,0,56,225,0,0,0,0,0,100_460,324
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,15:00:00,15,0,0,0,0,0,29,12,0,0,0,50,202,0,0,0,0,0,100_460,293
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,15:15:00,15,15,0,0,0,0,24,11,0,0,0,43,202,0,0,0,0,0,100_460,280
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,15:30:00,15,30,0,0,0,0,34,12,0,0,0,34,225,0,0,0,0,0,100_460,305
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,15:45:00,15,45,0,0,0,0,41,11,0,0,0,44,255,0,0,0,0,0,100_460,351
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,16:00:00,16,0,0,0,0,0,30,14,0,0,0,49,207,0,0,0,0,0,100_460,300
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,16:15:00,16,15,0,0,0,0,44,4,0,0,0,58,224,0,0,0,0,0,100_460,330
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,16:30:00,16,30,0,0,0,0,45,16,0,0,0,52,247,0,0,0,0,0,100_460,360
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,16:45:00,16,45,0,0,0,0,46,11,0,0,0,55,238,0,0,0,0,0,100_460,350
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,17:00:00,17,0,0,0,0,0,56,14,0,0,0,53,249,0,0,0,0,0,100_460,372
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,17:15:00,17,15,0,0,0,0,42,10,0,0,0,53,254,0,0,0,0,0,100_460,359
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,17:30:00,17,30,0,0,0,0,34,9,0,0,0,56,241,0,0,0,0,0,100_460,340
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,17:45:00,17,45,0,0,0,0,28,5,0,0,0,50,199,0,0,0,0,0,100_460,282
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,18:00:00,18,0,0,0,0,0,23,7,0,0,0,37,162,0,0,0,0,0,100_460,229
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,18:15:00,18,15,0,0,0,0,35,4,0,0,0,41,159,0,0,0,0,0,100_460,239
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,18:30:00,18,30,0,0,0,0,26,5,0,0,0,42,121,0,0,0,0,0,100_460,194
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,18:45:00,18,45,0,0,0,0,25,5,0,0,0,32,108,0,0,0,0,0,100_460,170
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,19:00:00,19,0,0,0,0,0,28,4,0,0,0,22,123,0,0,0,0,0,100_460,177
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,19:15:00,19,15,0,0,0,0,10,2,0,0,0,24,90,0,0,0,0,0,100_460,126
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,19:30:00,19,30,0,0,0,0,8,2,0,0,0,27,81,0,0,0,0,0,100_460,118
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,19:45:00,19,45,0,0,0,0,12,1,0,0,0,31,79,0,0,0,0,0,100_460,123
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,20:00:00,20,0,0,0,0,0,9,1,0,0,0,21,74,0,0,0,0,0,100_460,105
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,20:15:00,20,15,0,0,0,0,4,1,0,0,0,28,73,0,0,0,0,0,100_460,106
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,20:30:00,20,30,0,0,0,0,1,0,0,0,0,33,78,0,0,0,0,0,100_460,112
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,20:45:00,20,45,0,0,0,0,4,2,0,0,0,30,89,0,0,0,0,0,100_460,125
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,21:00:00,21,0,0,0,0,0,4,0,0,0,0,28,92,0,0,0,0,0,100_460,124
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,21:15:00,21,15,0,0,0,0,6,2,0,0,0,17,72,0,0,0,0,0,100_460,97
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,21:30:00,21,30,0,0,0,0,6,0,0,0,0,23,76,0,0,0,0,0,100_460,105
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,21:45:00,21,45,0,0,0,0,3,0,0,0,0,22,53,0,0,0,0,0,100_460,78
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,22:00:00,22,0,0,0,0,0,2,1,0,0,0,15,75,0,0,0,0,0,100_460,93
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,22:15:00,22,15,0,0,0,0,5,2,0,0,0,19,59,0,0,0,0,0,100_460,85
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,22:30:00,22,30,0,0,0,0,3,0,0,0,0,12,43,0,0,0,0,0,100_460,58
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,22:45:00,22,45,0,0,0,0,6,3,0,0,0,17,44,0,0,0,0,0,100_460,70
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,23:00:00,23,0,0,0,0,0,1,0,0,0,0,12,53,0,0,0,0,0,100_460,66
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,23:15:00,23,15,0,0,0,0,5,1,0,0,0,19,42,0,0,0,0,0,100_460,67
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,23:30:00,23,30,0,0,0,0,0,1,0,0,0,10,29,0,0,0,0,0,100_460,40
10009,19 e Avenue / Crémazie inter. Nord,2022-07-13,23:45:00,23,45,0,0,0,0,3,0,0,0,0,10,40,0,0,0,0,0,100_460,53
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,00:00:00,0,0,91,0,0,0,0,0,0,0,0,0,34,58,0,0,0,0,100_460,183
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,00:15:00,0,15,70,0,0,0,0,0,0,0,0,0,34,32,0,0,0,0,100_460,136
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,00:30:00,0,30,42,0,0,0,0,0,0,0,0,0,38,45,0,0,0,0,100_460,125
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,00:45:00,0,45,38,0,0,0,0,0,0,0,0,0,18,36,0,0,0,0,100_460,92
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,01:00:00,1,0,24,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,100_460,60
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,01:15:00,1,15,26,0,0,0,0,0,0,0,0,0,14,11,0,0,0,0,100_460,51
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,01:30:00,1,30,26,0,0,0,0,0,0,0,0,0,11,28,0,0,0,0,100_460,65
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,01:45:00,1,45,19,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,100_460,44
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,02:00:00,2,0,12,0,0,0,0,0,0,0,0,0,12,15,0,0,0,0,100_460,39
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,02:15:00,2,15,16,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,100_460,39
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,02:30:00,2,30,10,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,100_460,23
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,02:45:00,2,45,11,0,0,0,0,0,0,0,0,0,13,8,0,0,0,0,100_460,32
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,03:00:00,3,0,8,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,100_460,30
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,03:15:00,3,15,14,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,100_460,39
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,03:30:00,3,30,15,0,0,0,0,0,0,0,0,0,14,9,0,0,0,0,100_460,38
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,03:45:00,3,45,8,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,100_460,38
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,04:00:00,4,0,22,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,100_460,39
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,04:15:00,4,15,20,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,100_460,48
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,04:30:00,4,30,22,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,100_460,53
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,04:45:00,4,45,16,0,0,0,0,0,0,0,0,0,23,14,0,0,0,0,100_460,53
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,05:00:00,5,0,28,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,100_460,76
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,05:15:00,5,15,36,0,0,0,0,0,0,0,0,0,47,29,0,0,0,0,100_460,112
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,05:30:00,5,30,61,0,0,0,0,0,0,0,0,0,69,34,0,0,0,0,100_460,164
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,05:45:00,5,45,46,0,0,0,0,0,0,0,0,0,82,36,0,0,0,0,100_460,164
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,06:00:00,6,0,61,0,0,0,0,0,0,0,0,0,96,57,0,0,0,0,100_460,214
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,06:15:00,6,15,64,0,0,0,0,0,0,0,0,0,129,86,0,0,0,0,100_460,279
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,06:30:00,6,30,73,0,0,0,0,0,0,0,0,0,134,103,0,0,0,0,100_460,310
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,06:45:00,6,45,74,0,0,0,0,0,0,0,0,0,136,75,0,0,0,0,100_460,285
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,07:00:00,7,0,81,0,0,0,0,0,0,0,0,0,112,93,0,0,0,0,100_460,286
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,07:15:00,7,15,106,0,0,0,0,0,0,0,0,0,112,120,0,0,0,0,100_460,338
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,07:30:00,7,30,121,0,0,0,0,0,0,0,0,0,90,96,0,0,0,0,100_460,307
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,07:45:00,7,45,94,0,0,0,0,0,0,0,0,0,133,127,0,0,0,0,100_460,354
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,08:00:00,8,0,129,0,0,0,0,0,0,0,0,0,98,93,0,0,0,0,100_460,320
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,08:15:00,8,15,152,0,0,0,0,0,0,0,0,0,89,112,0,0,0,0,100_460,353
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,08:30:00,8,30,84,0,0,0,0,0,0,0,0,0,125,114,0,0,0,0,100_460,323
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,08:45:00,8,45,94,0,0,0,0,0,0,0,0,0,112,134,0,0,0,0,100_460,340
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,09:00:00,9,0,119,0,0,0,0,0,0,0,0,0,93,107,0,0,0,0,100_460,319
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,09:15:00,9,15,106,0,0,0,0,0,0,0,0,0,70,62,0,0,0,0,100_460,238
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,09:30:00,9,30,115,0,0,0,0,0,0,0,0,0,103,72,0,0,0,0,100_460,290
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,09:45:00,9,45,141,0,0,0,0,0,0,0,0,0,85,78,0,0,0,0,100_460,304
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,10:00:00,10,0,102,0,0,0,0,0,0,0,0,0,90,73,0,0,0,0,100_460,265
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,10:15:00,10,15,77,0,0,0,0,0,0,0,0,0,78,79,0,0,0,0,100_460,234
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,10:30:00,10,30,112,0,0,0,0,0,0,0,0,0,75,77,0,0,0,0,100_460,264
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,10:45:00,10,45,128,0,0,0,0,0,0,0,0,0,99,71,0,0,0,0,100_460,298
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,11:00:00,11,0,113,0,0,0,0,0,0,0,0,0,87,76,0,0,0,0,100_460,276
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,11:15:00,11,15,126,0,0,0,0,0,0,0,0,0,80,90,0,0,0,0,100_460,296
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,11:30:00,11,30,112,0,0,0,0,0,0,0,0,0,81,118,0,0,0,0,100_460,311
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,11:45:00,11,45,106,0,0,0,0,0,0,0,0,0,76,83,0,0,0,0,100_460,265
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,12:00:00,12,0,141,0,0,0,0,0,0,0,0,0,90,86,0,0,0,0,100_460,317
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,12:15:00,12,15,140,0,0,0,0,0,0,0,0,0,98,121,0,0,0,0,100_460,359
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,12:30:00,12,30,123,0,0,0,0,0,0,0,0,0,98,87,0,0,0,0,100_460,308
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,12:45:00,12,45,141,0,0,0,0,0,0,0,0,0,88,76,0,0,0,0,100_460,305
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,13:00:00,13,0,139,0,0,0,0,0,0,0,0,0,99,88,0,0,0,0,100_460,326
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,13:15:00,13,15,134,0,0,0,0,0,0,0,0,0,78,85,0,0,0,0,100_460,297
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,13:30:00,13,30,118,0,0,0,0,0,0,0,0,0,111,105,0,0,0,0,100_460,334
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,13:45:00,13,45,158,0,0,0,0,0,0,0,0,0,107,110,0,0,0,0,100_460,375
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,14:00:00,14,0,179,0,0,0,0,0,0,0,0,0,94,116,0,0,0,0,100_460,389
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,14:15:00,14,15,94,0,0,0,0,0,0,0,0,0,112,100,0,0,0,0,100_460,306
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,14:30:00,14,30,125,0,0,0,0,0,0,0,0,0,99,121,0,0,0,0,100_460,345
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,14:45:00,14,45,121,0,0,0,0,0,0,0,0,0,122,134,0,0,0,0,100_460,377
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,15:00:00,15,0,178,0,0,0,0,0,0,0,0,0,121,171,0,0,0,0,100_460,470
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,15:15:00,15,15,164,0,0,0,0,0,0,0,0,0,131,188,0,0,0,0,100_460,483
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,15:30:00,15,30,166,0,0,0,0,0,0,0,0,0,112,187,0,0,0,0,100_460,465
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,15:45:00,15,45,187,0,0,0,0,0,0,0,0,0,103,212,0,0,0,0,100_460,502
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,16:00:00,16,0,191,0,0,0,0,0,0,0,0,0,117,186,0,0,0,0,100_460,494
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,16:15:00,16,15,183,0,0,0,0,0,0,0,0,0,118,212,0,0,0,0,100_460,513
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,16:30:00,16,30,215,0,0,0,0,0,0,0,0,0,119,225,0,0,0,0,100_460,559
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,16:45:00,16,45,193,0,0,0,0,0,0,0,0,0,131,190,0,0,0,0,100_460,514
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,17:00:00,17,0,214,0,0,0,0,0,0,0,0,0,137,187,0,0,0,0,100_460,538
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,17:15:00,17,15,206,0,0,0,0,0,0,0,0,0,128,195,0,0,0,0,100_460,529
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,17:30:00,17,30,201,0,0,0,0,0,0,0,0,0,140,180,0,0,0,0,100_460,521
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,17:45:00,17,45,193,0,0,0,0,0,0,0,0,0,129,176,0,0,0,0,100_460,498
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,18:00:00,18,0,163,0,0,0,0,0,0,0,0,0,123,174,0,0,0,0,100_460,460
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,18:15:00,18,15,163,0,0,0,0,0,0,0,0,0,130,142,0,0,0,0,100_460,435
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,18:30:00,18,30,148,0,0,0,0,0,0,0,0,0,130,156,0,0,0,0,100_460,434
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,18:45:00,18,45,157,0,0,0,0,0,0,0,0,0,98,108,0,0,0,0,100_460,363
10011,Crémazie / Papineau inter. Nord-Est,2022-07-14,19:00:00,19,0,129,0,0,0,0,0,0,0,0,0,107,106,0,0,0,0,100_460,342
