date,line,delay_start,start_time,end_time,temp_start,rain_amt,snow_amt,delay_end,total_traffic,T_NBLT,T_NBT,T_NBRT,T_SBLT,T_SBT,T_SBRT,T_EBLT,T_EBT,T_EBRT,T_WBLT,T_WBT,T_WBRT
2021-10-28,480,2,1900-01-01 15:10:00,1900-01-01 16:05:00,10.6,0.0,0.0,-9,1980.0,0.0,0.0,0.0,272.0,394.0,109.0,0.0,754.0,144.0,46.0,261.0,0.0
2021-10-28,480,2,1900-01-01 15:40:00,1900-01-01 16:40:00,10.6,0.0,0.0,-4,1959.0,0.0,0.0,0.0,248.0,444.0,108.0,0.0,739.0,140.0,49.0,231.0,0.0
2021-10-28,480,0,1900-01-01 15:58:00,1900-01-01 16:55:00,10.6,0.0,0.0,-9,2004.0,0.0,0.0,0.0,256.0,469.0,111.0,0.0,745.0,137.0,48.0,238.0,0.0
2021-10-28,480,1,1900-01-01 16:19:00,1900-01-01 17:18:00,10.3,0.0,0.0,-6,2105.0,0.0,0.0,0.0,287.0,473.0,108.0,0.0,805.0,145.0,48.0,239.0,0.0
2021-10-28,480,0,1900-01-01 16:38:00,1900-01-01 17:28:00,10.3,0.0,0.0,-15,1626.0,0.0,0.0,0.0,236.0,354.0,80.0,0.0,627.0,111.0,34.0,184.0,0.0
2021-10-28,480,0,1900-01-01 17:09:00,1900-01-01 18:07:00,9.1,0.0,0.0,-7,2112.0,0.0,0.0,0.0,270.0,458.0,93.0,0.0,789.0,166.0,47.0,289.0,0.0
2021-10-28,480,1,1900-01-01 17:40:00,1900-01-01 18:31:00,9.1,0.0,0.0,-10,1974.0,0.0,0.0,0.0,232.0,458.0,106.0,0.0,700.0,153.0,51.0,274.0,0.0
2021-10-28,480,0,1900-01-01 18:09:00,1900-01-01 19:05:00,7.6,0.0,0.0,-4,1880.0,0.0,0.0,0.0,230.0,434.0,112.0,0.0,621.0,172.0,63.0,248.0,0.0
2021-10-28,480,1,1900-01-01 18:43:00,1900-01-01 19:40:00,7.6,0.0,0.0,-1,1764.0,0.0,0.0,0.0,227.0,381.0,113.0,0.0,602.0,154.0,70.0,217.0,0.0
2021-10-28,480,-1,1900-01-01 19:12:00,1900-01-01 20:02:00,8.1,0.0,0.0,-9,1634.0,0.0,0.0,0.0,222.0,342.0,106.0,0.0,610.0,117.0,60.0,177.0,0.0
2021-10-28,480,0,1900-01-01 06:12:00,1900-01-01 06:38:00,5.6,0.0,0.0,-8,400.0,0.0,0.0,0.0,56.0,98.0,47.0,0.0,81.0,19.0,15.0,84.0,0.0
2021-10-28,480,8,1900-01-01 06:32:00,1900-01-01 07:06:00,5.6,0.0,0.0,-2,483.0,0.0,0.0,0.0,66.0,100.0,41.0,0.0,123.0,29.0,26.0,98.0,0.0
2021-10-28,480,1,1900-01-01 07:11:00,1900-01-01 07:56:00,5.6,0.0,0.0,-7,1007.0,0.0,0.0,0.0,166.0,276.0,52.0,0.0,215.0,78.0,50.0,170.0,0.0
2021-10-28,480,1,1900-01-01 07:13:00,1900-01-01 07:49:00,5.6,0.0,0.0,-6,1007.0,0.0,0.0,0.0,166.0,276.0,52.0,0.0,215.0,78.0,50.0,170.0,0.0
2021-10-28,480,7,1900-01-01 07:46:00,1900-01-01 08:41:00,5.6,0.0,0.0,8,1277.0,0.0,0.0,0.0,150.0,314.0,63.0,0.0,289.0,98.0,108.0,255.0,0.0
2021-10-28,480,0,1900-01-01 07:39:00,1900-01-01 08:17:00,5.6,0.0,0.0,-6,1227.0,0.0,0.0,0.0,160.0,308.0,61.0,0.0,282.0,103.0,96.0,217.0,0.0
2021-10-28,480,4,1900-01-01 08:03:00,1900-01-01 08:39:00,5.5,0.0,0.0,-4,866.0,0.0,0.0,0.0,102.0,213.0,39.0,0.0,185.0,69.0,66.0,192.0,0.0
2021-10-28,480,1,1900-01-01 08:11:00,1900-01-01 09:01:00,5.5,0.0,0.0,-5,1728.0,0.0,0.0,0.0,196.0,419.0,74.0,0.0,413.0,140.0,122.0,364.0,0.0
2021-10-28,480,0,1900-01-01 08:13:00,1900-01-01 09:04:00,5.5,0.0,0.0,5,1728.0,0.0,0.0,0.0,196.0,419.0,74.0,0.0,413.0,140.0,122.0,364.0,0.0
2021-10-28,480,0,1900-01-01 08:30:00,1900-01-01 09:19:00,5.5,0.0,0.0,-6,1674.0,0.0,0.0,0.0,193.0,414.0,66.0,0.0,422.0,132.0,109.0,338.0,0.0
2021-10-28,480,1,1900-01-01 08:34:00,1900-01-01 09:11:00,5.5,0.0,0.0,-7,862.0,0.0,0.0,0.0,94.0,206.0,35.0,0.0,228.0,71.0,56.0,172.0,0.0
2021-10-28,480,-1,1900-01-01 08:49:00,1900-01-01 09:40:00,5.5,0.0,0.0,-3,1166.0,0.0,0.0,0.0,141.0,270.0,59.0,0.0,306.0,98.0,77.0,215.0,0.0
2021-10-28,480,-2,1900-01-01 09:09:00,1900-01-01 09:58:00,6.2,0.0,0.0,-6,1149.0,0.0,0.0,0.0,155.0,277.0,66.0,0.0,282.0,111.0,60.0,198.0,0.0
2021-10-28,480,-1,1900-01-01 09:24:00,1900-01-01 10:16:00,6.2,0.0,0.0,-2,1518.0,0.0,0.0,0.0,195.0,354.0,107.0,0.0,385.0,143.0,69.0,265.0,0.0
2021-11-09,121,0,1900-01-01 05:21:00,1900-01-01 06:09:00,9.1,0.0,0.0,4,120.0,10.0,1.0,0.0,2.0,10.0,21.0,3.0,18.0,20.0,2.0,32.0,1.0
2021-11-09,121,-1,1900-01-01 05:49:00,1900-01-01 06:39:00,9.1,0.0,0.0,0,552.0,28.0,11.0,11.0,2.0,43.0,93.0,10.0,86.0,105.0,13.0,146.0,4.0
2021-11-09,121,0,1900-01-01 06:10:00,1900-01-01 07:08:00,8.9,0.0,0.0,9,1160.0,51.0,26.0,45.0,9.0,93.0,156.0,19.0,217.0,196.0,43.0,298.0,7.0
2021-11-09,121,0,1900-01-01 06:20:00,1900-01-01 07:14:00,8.9,0.0,0.0,3,968.0,39.0,20.0,41.0,9.0,79.0,122.0,17.0,182.0,169.0,37.0,247.0,6.0
2021-11-09,121,-1,1900-01-01 06:29:00,1900-01-01 07:25:00,8.9,0.0,0.0,3,1443.0,63.0,32.0,58.0,13.0,112.0,197.0,29.0,280.0,217.0,54.0,378.0,10.0
2021-11-09,121,0,1900-01-01 06:40:00,1900-01-01 07:37:00,8.9,0.0,0.0,5,1706.0,75.0,38.0,67.0,19.0,139.0,218.0,40.0,369.0,220.0,80.0,432.0,9.0
2021-11-09,121,-1,1900-01-01 06:48:00,1900-01-01 07:40:00,8.9,0.0,0.0,-2,1375.0,56.0,31.0,47.0,16.0,112.0,178.0,33.0,314.0,148.0,66.0,367.0,7.0
2021-11-09,121,-1,1900-01-01 06:57:00,1900-01-01 07:54:00,8.9,0.0,0.0,1,1950.0,80.0,43.0,73.0,23.0,150.0,242.0,45.0,453.0,226.0,100.0,501.0,14.0
2021-11-09,121,2,1900-01-01 07:07:00,1900-01-01 08:03:00,9.1,0.0,0.0,3,2092.0,85.0,41.0,97.0,23.0,161.0,266.0,62.0,471.0,263.0,115.0,495.0,13.0
2021-11-09,121,-1,1900-01-01 07:11:00,1900-01-01 08:09:00,9.1,0.0,0.0,2,2092.0,85.0,41.0,97.0,23.0,161.0,266.0,62.0,471.0,263.0,115.0,495.0,13.0
2021-11-09,121,0,1900-01-01 07:20:00,1900-01-01 08:17:00,9.1,0.0,0.0,2,2165.0,75.0,37.0,99.0,19.0,165.0,245.0,75.0,501.0,310.0,132.0,496.0,11.0
2021-11-09,121,-1,1900-01-01 07:26:00,1900-01-01 08:23:00,9.1,0.0,0.0,1,2165.0,75.0,37.0,99.0,19.0,165.0,245.0,75.0,501.0,310.0,132.0,496.0,11.0
2021-11-09,121,0,1900-01-01 07:34:00,1900-01-01 08:32:00,9.1,0.0,0.0,3,2213.0,82.0,35.0,109.0,18.0,155.0,249.0,73.0,499.0,340.0,131.0,512.0,10.0
2021-11-09,121,0,1900-01-01 07:41:00,1900-01-01 08:37:00,9.1,0.0,0.0,1,2213.0,82.0,35.0,109.0,18.0,155.0,249.0,73.0,499.0,340.0,131.0,512.0,10.0
2021-11-09,121,3,1900-01-01 07:53:00,1900-01-01 08:49:00,9.1,0.0,0.0,4,2124.0,75.0,34.0,109.0,18.0,153.0,225.0,81.0,480.0,348.0,119.0,478.0,4.0
2021-11-09,121,-1,1900-01-01 07:59:00,1900-01-01 08:55:00,9.1,0.0,0.0,0,2124.0,75.0,34.0,109.0,18.0,153.0,225.0,81.0,480.0,348.0,119.0,478.0,4.0
2021-11-09,121,0,1900-01-01 08:10:00,1900-01-01 09:04:00,9.8,0.0,0.0,-1,2029.0,70.0,33.0,92.0,18.0,139.0,194.0,75.0,461.0,347.0,114.0,481.0,5.0
2021-11-09,121,0,1900-01-01 08:25:00,1900-01-01 09:19:00,9.8,0.0,0.0,-1,1869.0,78.0,32.0,88.0,19.0,131.0,179.0,64.0,431.0,294.0,105.0,442.0,6.0
2021-11-09,121,0,1900-01-01 08:40:00,1900-01-01 09:33:00,9.8,0.0,0.0,-2,1690.0,74.0,29.0,78.0,19.0,120.0,157.0,63.0,398.0,249.0,94.0,399.0,10.0
2021-11-09,121,0,1900-01-01 08:55:00,1900-01-01 09:49:00,9.8,0.0,0.0,0,1532.0,70.0,33.0,82.0,15.0,108.0,154.0,53.0,360.0,195.0,91.0,361.0,10.0
2021-11-09,121,-23,1900-01-01 08:47:00,1900-01-01 09:59:00,9.8,0.0,0.0,-2,1532.0,70.0,33.0,82.0,15.0,108.0,154.0,53.0,360.0,195.0,91.0,361.0,10.0
2021-11-09,121,-1,1900-01-01 09:24:00,1900-01-01 10:13:00,11.3,0.0,0.0,-1,1034.0,47.0,23.0,63.0,10.0,62.0,115.0,38.0,274.0,117.0,53.0,224.0,8.0
2021-11-09,121,0,1900-01-01 09:40:00,1900-01-01 10:29:00,11.3,0.0,0.0,0,983.0,34.0,26.0,70.0,10.0,52.0,108.0,38.0,274.0,116.0,44.0,206.0,5.0
2021-11-09,121,1,1900-01-01 09:56:00,1900-01-01 10:49:00,11.3,0.0,0.0,6,1304.0,49.0,33.0,77.0,19.0,75.0,139.0,50.0,351.0,172.0,57.0,276.0,6.0
2021-11-09,121,1,1900-01-01 10:11:00,1900-01-01 10:55:00,12.8,0.0,0.0,-3,970.0,36.0,30.0,60.0,17.0,62.0,102.0,35.0,246.0,133.0,42.0,204.0,3.0
2021-11-09,121,-1,1900-01-01 10:24:00,1900-01-01 11:15:00,12.8,0.0,0.0,2,1310.0,62.0,43.0,81.0,18.0,81.0,145.0,53.0,339.0,158.0,56.0,266.0,8.0
2021-11-09,121,0,1900-01-01 10:40:00,1900-01-01 11:27:00,12.8,0.0,0.0,-1,960.0,45.0,34.0,66.0,12.0,54.0,110.0,42.0,240.0,110.0,37.0,204.0,6.0
2021-11-09,121,-1,1900-01-01 10:54:00,1900-01-01 11:42:00,12.8,0.0,0.0,-1,1018.0,52.0,41.0,73.0,11.0,50.0,112.0,49.0,271.0,108.0,35.0,202.0,14.0
2021-11-09,121,-2,1900-01-01 11:08:00,1900-01-01 11:57:00,13.6,0.0,0.0,-1,1094.0,63.0,41.0,82.0,13.0,54.0,114.0,46.0,308.0,104.0,36.0,220.0,13.0
2021-11-09,121,0,1900-01-01 11:24:00,1900-01-01 12:23:00,13.6,0.0,0.0,11,1556.0,99.0,53.0,119.0,20.0,74.0,162.0,81.0,442.0,112.0,50.0,330.0,14.0
2021-11-09,121,-1,1900-01-01 11:38:00,1900-01-01 12:29:00,13.6,0.0,0.0,1,1199.0,81.0,33.0,90.0,15.0,58.0,127.0,63.0,351.0,74.0,39.0,262.0,6.0
2021-11-09,121,0,1900-01-01 11:54:00,1900-01-01 12:46:00,13.6,0.0,0.0,3,1633.0,100.0,54.0,108.0,20.0,85.0,167.0,92.0,440.0,113.0,74.0,364.0,16.0
2021-11-09,121,1,1900-01-01 12:11:00,1900-01-01 13:09:00,14.3,0.0,0.0,9,1659.0,104.0,58.0,112.0,19.0,96.0,161.0,92.0,443.0,124.0,77.0,356.0,17.0
2021-11-09,121,0,1900-01-01 12:20:00,1900-01-01 13:09:00,14.3,0.0,0.0,-2,1236.0,77.0,49.0,81.0,13.0,76.0,122.0,63.0,311.0,103.0,62.0,264.0,15.0
2021-11-09,121,0,1900-01-01 12:30:00,1900-01-01 13:25:00,14.3,0.0,0.0,4,1629.0,102.0,64.0,104.0,19.0,96.0,164.0,85.0,425.0,129.0,78.0,342.0,21.0
2021-11-09,121,-1,1900-01-01 12:39:00,1900-01-01 13:34:00,14.3,0.0,0.0,3,1571.0,109.0,60.0,105.0,16.0,91.0,161.0,73.0,410.0,130.0,73.0,331.0,12.0
2021-11-09,121,0,1900-01-01 12:55:00,1900-01-01 13:50:00,14.3,0.0,0.0,4,1578.0,117.0,61.0,118.0,15.0,90.0,169.0,76.0,400.0,123.0,70.0,327.0,12.0
2021-11-09,121,-1,1900-01-01 13:09:00,1900-01-01 14:03:00,14.7,0.0,0.0,2,1577.0,114.0,59.0,121.0,15.0,78.0,184.0,78.0,419.0,121.0,69.0,307.0,12.0
2021-11-09,121,-1,1900-01-01 13:24:00,1900-01-01 14:15:00,14.7,0.0,0.0,-1,1604.0,123.0,66.0,110.0,11.0,72.0,183.0,83.0,415.0,133.0,64.0,337.0,7.0
2021-11-09,121,0,1900-01-01 13:40:00,1900-01-01 14:37:00,14.7,0.0,0.0,6,1700.0,129.0,66.0,104.0,14.0,89.0,187.0,94.0,455.0,146.0,65.0,343.0,8.0
2021-11-09,121,-1,1900-01-01 13:54:00,1900-01-01 14:46:00,14.7,0.0,0.0,-1,1752.0,135.0,67.0,96.0,12.0,84.0,180.0,99.0,502.0,168.0,55.0,344.0,10.0
2021-11-09,121,-1,1900-01-01 14:09:00,1900-01-01 15:07:00,13.7,0.0,0.0,1,1851.0,150.0,79.0,96.0,13.0,97.0,171.0,123.0,510.0,178.0,51.0,372.0,11.0
2021-11-09,121,0,1900-01-01 14:20:00,1900-01-01 15:30:00,13.7,0.0,0.0,12,2472.0,195.0,92.0,139.0,21.0,142.0,224.0,163.0,691.0,229.0,71.0,488.0,17.0
2021-11-09,121,0,1900-01-01 14:28:00,1900-01-01 15:31:00,13.7,0.0,0.0,5,2472.0,195.0,92.0,139.0,21.0,142.0,224.0,163.0,691.0,229.0,71.0,488.0,17.0
2021-11-09,121,0,1900-01-01 14:36:00,1900-01-01 15:34:00,13.7,0.0,0.0,-2,2007.0,156.0,77.0,116.0,18.0,106.0,178.0,141.0,561.0,182.0,54.0,403.0,15.0
2021-11-09,121,0,1900-01-01 14:44:00,1900-01-01 15:44:00,13.7,0.0,0.0,-1,2007.0,156.0,77.0,116.0,18.0,106.0,178.0,141.0,561.0,182.0,54.0,403.0,15.0
2021-11-09,121,0,1900-01-01 14:50:00,1900-01-01 15:49:00,13.7,0.0,0.0,-2,2073.0,174.0,88.0,126.0,18.0,131.0,171.0,146.0,551.0,187.0,58.0,410.0,13.0
2021-11-09,121,-1,1900-01-01 14:54:00,1900-01-01 15:55:00,13.7,0.0,0.0,-1,2073.0,174.0,88.0,126.0,18.0,131.0,171.0,146.0,551.0,187.0,58.0,410.0,13.0
2021-11-09,121,0,1900-01-01 15:00:00,1900-01-01 15:58:00,12.7,0.0,0.0,-3,2073.0,174.0,88.0,126.0,18.0,131.0,171.0,146.0,551.0,187.0,58.0,410.0,13.0
2021-11-09,121,3,1900-01-01 15:13:00,1900-01-01 16:13:00,12.7,0.0,0.0,2,2226.0,231.0,93.0,132.0,21.0,143.0,174.0,131.0,586.0,189.0,70.0,442.0,14.0
2021-11-09,121,-1,1900-01-01 15:09:00,1900-01-01 16:14:00,12.7,0.0,0.0,3,2226.0,231.0,93.0,132.0,21.0,143.0,174.0,131.0,586.0,189.0,70.0,442.0,14.0
2021-11-09,121,0,1900-01-01 15:18:00,1900-01-01 16:26:00,12.7,0.0,0.0,7,2377.0,281.0,111.0,133.0,22.0,159.0,172.0,128.0,614.0,231.0,64.0,445.0,17.0
2021-11-09,121,0,1900-01-01 15:26:00,1900-01-01 16:29:00,12.7,0.0,0.0,2,2377.0,281.0,111.0,133.0,22.0,159.0,172.0,128.0,614.0,231.0,64.0,445.0,17.0
2021-11-09,121,-1,1900-01-01 15:32:00,1900-01-01 16:38:00,12.7,0.0,0.0,4,2531.0,308.0,127.0,134.0,23.0,173.0,156.0,137.0,649.0,260.0,72.0,474.0,18.0
2021-11-09,121,-1,1900-01-01 15:39:00,1900-01-01 16:46:00,12.7,0.0,0.0,5,3125.0,385.0,150.0,158.0,30.0,204.0,195.0,169.0,820.0,334.0,93.0,564.0,23.0
2021-11-09,121,0,1900-01-01 15:47:00,1900-01-01 16:45:00,12.7,0.0,0.0,-3,2610.0,331.0,124.0,121.0,27.0,164.0,161.0,135.0,694.0,278.0,80.0,475.0,20.0
2021-11-09,121,1,1900-01-01 15:55:00,1900-01-01 16:56:00,12.7,0.0,0.0,1,2610.0,331.0,124.0,121.0,27.0,164.0,161.0,135.0,694.0,278.0,80.0,475.0,20.0
2021-11-09,121,0,1900-01-01 16:01:00,1900-01-01 17:03:00,12.2,0.0,0.0,1,2652.0,344.0,119.0,128.0,24.0,149.0,163.0,150.0,665.0,316.0,77.0,494.0,23.0
2021-11-09,121,1,1900-01-01 16:09:00,1900-01-01 17:08:00,12.2,0.0,0.0,-1,2652.0,344.0,119.0,128.0,24.0,149.0,163.0,150.0,665.0,316.0,77.0,494.0,23.0
2021-11-09,121,-1,1900-01-01 16:15:00,1900-01-01 17:20:00,12.2,0.0,0.0,3,3315.0,458.0,157.0,170.0,28.0,186.0,201.0,180.0,813.0,368.0,92.0,636.0,26.0
2021-11-09,121,0,1900-01-01 16:24:00,1900-01-01 17:31:00,12.2,0.0,0.0,6,3222.0,439.0,149.0,182.0,25.0,167.0,197.0,162.0,807.0,341.0,88.0,640.0,25.0
2021-11-09,121,-1,1900-01-01 16:30:00,1900-01-01 17:37:00,12.2,0.0,0.0,5,3222.0,439.0,149.0,182.0,25.0,167.0,197.0,162.0,807.0,341.0,88.0,640.0,25.0
2021-11-09,121,0,1900-01-01 16:46:00,1900-01-01 17:56:00,12.2,0.0,0.0,9,2447.0,323.0,96.0,156.0,13.0,116.0,164.0,122.0,609.0,279.0,52.0,495.0,22.0
2021-11-09,121,1,1900-01-01 16:53:00,1900-01-01 17:52:00,12.2,0.0,0.0,-1,2447.0,323.0,96.0,156.0,13.0,116.0,164.0,122.0,609.0,279.0,52.0,495.0,22.0
2021-11-09,121,0,1900-01-01 16:58:00,1900-01-01 18:06:00,12.2,0.0,0.0,7,2447.0,323.0,96.0,156.0,13.0,116.0,164.0,122.0,609.0,279.0,52.0,495.0,22.0
2021-11-09,121,-1,1900-01-01 17:03:00,1900-01-01 18:02:00,9.7,0.0,0.0,-3,1735.0,212.0,69.0,109.0,8.0,87.0,116.0,77.0,469.0,197.0,29.0,347.0,15.0
2021-11-09,121,3,1900-01-01 17:13:00,1900-01-01 18:13:00,9.7,0.0,0.0,2,1735.0,212.0,69.0,109.0,8.0,87.0,116.0,77.0,469.0,197.0,29.0,347.0,15.0
2021-11-09,121,0,1900-01-01 17:16:00,1900-01-01 18:15:00,9.7,0.0,0.0,-2,1072.0,98.0,31.0,67.0,4.0,50.0,78.0,47.0,321.0,145.0,14.0,205.0,12.0
2021-11-09,121,0,1900-01-01 17:24:00,1900-01-01 18:25:00,9.7,0.0,0.0,2,1072.0,98.0,31.0,67.0,4.0,50.0,78.0,47.0,321.0,145.0,14.0,205.0,12.0
2021-11-09,121,-1,1900-01-01 17:31:00,1900-01-01 18:28:00,9.7,0.0,0.0,-1,505.0,36.0,8.0,28.0,1.0,25.0,41.0,27.0,150.0,89.0,9.0,84.0,7.0
2021-11-09,121,0,1900-01-01 17:40:00,1900-01-01 18:33:00,9.7,0.0,0.0,-3,505.0,36.0,8.0,28.0,1.0,25.0,41.0,27.0,150.0,89.0,9.0,84.0,7.0
2021-11-09,121,0,1900-01-01 05:17:00,1900-01-01 06:16:00,9.1,0.0,0.0,14,312.0,22.0,7.0,4.0,2.0,24.0,55.0,5.0,53.0,47.0,8.0,83.0,2.0
2021-11-09,121,-1,1900-01-01 05:26:00,1900-01-01 06:09:00,9.1,0.0,0.0,-4,120.0,10.0,1.0,0.0,2.0,10.0,21.0,3.0,18.0,20.0,2.0,32.0,1.0
2021-11-09,121,-1,1900-01-01 05:36:00,1900-01-01 06:28:00,9.1,0.0,0.0,1,312.0,22.0,7.0,4.0,2.0,24.0,55.0,5.0,53.0,47.0,8.0,83.0,2.0
2021-11-09,121,-1,1900-01-01 05:46:00,1900-01-01 06:48:00,9.1,0.0,0.0,7,883.0,47.0,18.0,31.0,5.0,70.0,133.0,17.0,141.0,177.0,27.0,211.0,6.0
2021-11-09,121,-1,1900-01-01 05:54:00,1900-01-01 06:46:00,9.1,0.0,0.0,-4,883.0,47.0,18.0,31.0,5.0,70.0,133.0,17.0,141.0,177.0,27.0,211.0,6.0
2021-11-09,121,-1,1900-01-01 06:04:00,1900-01-01 07:07:00,8.9,0.0,0.0,7,1160.0,51.0,26.0,45.0,9.0,93.0,156.0,19.0,217.0,196.0,43.0,298.0,7.0
2021-11-09,121,-1,1900-01-01 06:14:00,1900-01-01 07:17:00,8.9,0.0,0.0,7,1635.0,75.0,38.0,62.0,13.0,126.0,231.0,31.0,315.0,244.0,60.0,429.0,11.0
2021-11-09,121,-1,1900-01-01 06:22:00,1900-01-01 07:14:00,8.9,0.0,0.0,-4,968.0,39.0,20.0,41.0,9.0,79.0,122.0,17.0,182.0,169.0,37.0,247.0,6.0
2021-11-09,121,0,1900-01-01 06:30:00,1900-01-01 07:32:00,8.9,0.0,0.0,7,1946.0,81.0,42.0,74.0,19.0,158.0,256.0,45.0,402.0,278.0,85.0,495.0,11.0
2021-11-09,121,0,1900-01-01 06:36:00,1900-01-01 07:32:00,8.9,0.0,0.0,-1,1706.0,75.0,38.0,67.0,19.0,139.0,218.0,40.0,369.0,220.0,80.0,432.0,9.0
2021-11-09,121,0,1900-01-01 06:43:00,1900-01-01 07:37:00,8.9,0.0,0.0,-4,1706.0,75.0,38.0,67.0,19.0,139.0,218.0,40.0,369.0,220.0,80.0,432.0,9.0
2021-11-09,121,-1,1900-01-01 06:46:00,1900-01-01 07:54:00,8.9,0.0,0.0,8,1950.0,80.0,43.0,73.0,23.0,150.0,242.0,45.0,453.0,226.0,100.0,501.0,14.0
2021-11-09,121,0,1900-01-01 06:56:00,1900-01-01 07:58:00,8.9,0.0,0.0,2,1950.0,80.0,43.0,73.0,23.0,150.0,242.0,45.0,453.0,226.0,100.0,501.0,14.0
2021-11-09,121,0,1900-01-01 07:01:00,1900-01-01 08:10:00,9.1,0.0,0.0,9,2092.0,85.0,41.0,97.0,23.0,161.0,266.0,62.0,471.0,263.0,115.0,495.0,13.0
2021-11-09,121,0,1900-01-01 07:05:00,1900-01-01 08:04:00,9.1,0.0,0.0,-1,2092.0,85.0,41.0,97.0,23.0,161.0,266.0,62.0,471.0,263.0,115.0,495.0,13.0
2021-11-09,121,-1,1900-01-01 07:08:00,1900-01-01 08:17:00,9.1,0.0,0.0,8,2640.0,99.0,49.0,116.0,23.0,198.0,320.0,87.0,599.0,358.0,149.0,627.0,15.0
2021-11-09,121,-1,1900-01-01 07:13:00,1900-01-01 08:25:00,9.1,0.0,0.0,11,2640.0,99.0,49.0,116.0,23.0,198.0,320.0,87.0,599.0,358.0,149.0,627.0,15.0
2021-11-09,121,0,1900-01-01 07:19:00,1900-01-01 08:17:00,9.1,0.0,0.0,-2,2165.0,75.0,37.0,99.0,19.0,165.0,245.0,75.0,501.0,310.0,132.0,496.0,11.0
2021-11-09,121,0,1900-01-01 07:24:00,1900-01-01 08:24:00,9.1,0.0,0.0,-1,2165.0,75.0,37.0,99.0,19.0,165.0,245.0,75.0,501.0,310.0,132.0,496.0,11.0
2021-11-09,121,0,1900-01-01 07:29:00,1900-01-01 08:25:00,9.1,0.0,0.0,-5,2165.0,75.0,37.0,99.0,19.0,165.0,245.0,75.0,501.0,310.0,132.0,496.0,11.0
2021-11-09,121,-1,1900-01-01 07:38:00,1900-01-01 08:36:00,9.1,0.0,0.0,-4,2213.0,82.0,35.0,109.0,18.0,155.0,249.0,73.0,499.0,340.0,131.0,512.0,10.0
2021-11-09,121,0,1900-01-01 07:45:00,1900-01-01 08:43:00,9.1,0.0,0.0,-2,2213.0,82.0,35.0,109.0,18.0,155.0,249.0,73.0,499.0,340.0,131.0,512.0,10.0
2021-11-09,121,-1,1900-01-01 07:49:00,1900-01-01 08:43:00,9.1,0.0,0.0,-7,1638.0,58.0,23.0,83.0,11.0,117.0,185.0,61.0,360.0,262.0,97.0,378.0,3.0
2021-11-09,121,0,1900-01-01 07:51:00,1900-01-01 08:27:00,9.1,0.0,0.0,-5,1087.0,33.0,15.0,57.0,6.0,81.0,122.0,47.0,240.0,171.0,67.0,245.0,3.0
2021-11-09,121,1,1900-01-01 07:56:00,1900-01-01 08:55:00,9.1,0.0,0.0,0,2124.0,75.0,34.0,109.0,18.0,153.0,225.0,81.0,480.0,348.0,119.0,478.0,4.0
2021-11-09,121,0,1900-01-01 08:01:00,1900-01-01 08:47:00,9.8,0.0,0.0,-14,1585.0,56.0,27.0,71.0,12.0,109.0,157.0,59.0,368.0,272.0,86.0,365.0,3.0
2021-11-09,121,0,1900-01-01 08:05:00,1900-01-01 09:00:00,9.8,0.0,0.0,-5,2029.0,70.0,33.0,92.0,18.0,139.0,194.0,75.0,461.0,347.0,114.0,481.0,5.0
2021-11-09,121,-1,1900-01-01 08:15:00,1900-01-01 09:10:00,9.8,0.0,0.0,-6,2029.0,70.0,33.0,92.0,18.0,139.0,194.0,75.0,461.0,347.0,114.0,481.0,5.0
2021-11-09,121,0,1900-01-01 08:22:00,1900-01-01 09:00:00,9.8,0.0,0.0,-3,1481.0,56.0,25.0,73.0,18.0,102.0,140.0,50.0,333.0,252.0,80.0,349.0,3.0
2021-11-09,121,-1,1900-01-01 08:29:00,1900-01-01 09:26:00,9.8,0.0,0.0,-4,1869.0,78.0,32.0,88.0,19.0,131.0,179.0,64.0,431.0,294.0,105.0,442.0,6.0
2021-11-09,121,1,1900-01-01 08:45:00,1900-01-01 09:41:00,9.8,0.0,0.0,-3,1690.0,74.0,29.0,78.0,19.0,120.0,157.0,63.0,398.0,249.0,94.0,399.0,10.0
2021-11-09,121,0,1900-01-01 08:56:00,1900-01-01 09:51:00,9.8,0.0,0.0,-4,1532.0,70.0,33.0,82.0,15.0,108.0,154.0,53.0,360.0,195.0,91.0,361.0,10.0
2021-11-09,121,-1,1900-01-01 09:07:00,1900-01-01 10:04:00,11.3,0.0,0.0,0,1422.0,69.0,30.0,78.0,11.0,91.0,154.0,52.0,372.0,159.0,78.0,317.0,11.0
2021-11-09,121,-1,1900-01-01 09:19:00,1900-01-01 10:09:00,11.3,0.0,0.0,-7,1034.0,47.0,23.0,63.0,10.0,62.0,115.0,38.0,274.0,117.0,53.0,224.0,8.0
2021-11-09,121,0,1900-01-01 09:32:00,1900-01-01 10:25:00,11.3,0.0,0.0,-3,983.0,34.0,26.0,70.0,10.0,52.0,108.0,38.0,274.0,116.0,44.0,206.0,5.0
2021-11-09,121,0,1900-01-01 09:44:00,1900-01-01 10:52:00,11.3,0.0,0.0,12,1632.0,62.0,48.0,107.0,22.0,99.0,176.0,60.0,433.0,204.0,76.0,338.0,7.0
2021-11-09,121,0,1900-01-01 09:55:00,1900-01-01 10:48:00,11.3,0.0,0.0,-3,1304.0,49.0,33.0,77.0,19.0,75.0,139.0,50.0,351.0,172.0,57.0,276.0,6.0
